statenum,casenum,vnumber,pnumber,city,accday,acchr,accmon,dayofweek,latitude,longitude,age,hispanic,ptype,race,sex,body,make,model,modelyr,feet,weight,prevsus
13,158,1,1,2060,12,19,2,1,33.59531944,-84.64051944,52,0,1,0,1,4,58,36,2002,5,135,6
13,159,1,1,0,12,17,2,1,33.82339722,-84.03245278,83,0,1,0,1,4,37,32,2006,5,185,0
13,159,2,1,0,12,17,2,1,33.82339722,-84.03245278,27,7,1,2,1,80,73,706,2008,6,175,3
13,160,1,1,0,12,15,2,1,32.50986944,-82.96375556,20,7,1,2,2,4,49,32,2000,5,135,0
13,160,1,2,0,12,15,2,1,32.50986944,-82.96375556,22,0,2,0,2,4,49,32,2000,5,135,0
13,160,2,1,0,12,15,2,1,32.50986944,-82.96375556,45,0,1,0,2,6,20,24,2009,5,155,0
13,160,2,5,0,12,15,2,1,32.50986944,-82.96375556,9,0,2,0,2,6,20,24,2009,5,155,0
13,161,1,1,0,12,16,2,1,34.03928611,-83.06098056,54,7,1,1,1,34,35,472,2007,5,150,3
13,162,1,1,0,13,19,2,2,33.79869444,-84.62013889,25,0,1,0,1,15,12,422,2000,6,280,1
13,163,1,1,0,13,9,2,2,33.00963611,-83.53377778,59,0,1,0,1,14,12,402,2015,5,290,0
13,163,1,2,0,13,9,2,2,33.00963611,-83.53377778,56,7,2,1,2,14,12,402,2015,5,290,0
13,165,1,1,1320,13,16,2,2,33.64286667,-84.01939167,63,0,1,0,2,4,35,43,2008,5,159,4
13,165,1,2,1320,13,16,2,2,33.64286667,-84.01939167,92,7,2,1,2,4,35,43,2008,5,159,4
13,165,3,1,1320,13,16,2,2,33.64286667,-84.01939167,23,0,1,0,1,4,37,32,2016,6,205,0
13,165,3,2,1320,13,16,2,2,33.64286667,-84.01939167,20,0,2,0,1,4,37,32,2016,6,205,0
13,169,1,1,0,14,18,2,3,30.831825,-83.08544167,25,6,1,1,1,34,20,481,2000,5,285,2
13,171,1,1,0,15,22,2,4,33.60326944,-84.91413611,28,7,1,1,1,34,20,481,2000,6,240,0
13,172,3,1,0,15,19,2,4,33.77358333,-84.74761944,42,99,1,99,1,4,49,40,2001,6,240,0
13,172,3,3,0,15,19,2,4,33.77358333,-84.74761944,13,0,2,0,2,4,49,40,2001,6,240,0
13,172,4,1,0,15,19,2,4,33.77358333,-84.74761944,45,0,1,0,1,34,12,481,2016,5,195,0
13,172,5,1,0,15,19,2,4,33.77358333,-84.74761944,37,0,1,0,2,4,49,40,2005,5,180,0
13,174,1,1,0,15,12,2,4,33.46243611,-84.48284444,81,99,1,99,1,14,23,401,2003,6,230,0
13,175,1,1,0,15,18,2,4,34.59721944,-83.460575,36,7,1,1,1,34,20,481,1992,6,195,0
13,175,2,1,0,15,18,2,4,34.59721944,-83.460575,28,0,1,0,2,34,20,481,2009,5,130,0
13,175,2,2,0,15,18,2,4,34.59721944,-83.460575,4,0,2,0,2,34,20,481,2009,5,130,0
13,176,1,1,5774,15,17,2,4,31.26830278,-82.66523611,80,7,1,1,1,34,23,481,1995,6,268,0
13,177,1,1,0,16,10,2,5,34.90802222,-84.26797222,61,7,1,1,1,4,18,4,1994,5,240,0
13,177,2,2,0,16,10,2,5,34.90802222,-84.26797222,2,0,2,0,2,34,12,473,2001,5,150,0
13,179,1,1,0,17,8,2,6,31.52607222,-83.40526944,40,7,1,1,1,34,23,481,2007,5,220,0
13,180,1,1,0,17,20,2,6,34.69738611,-85.27485556,34,0,1,0,2,6,20,24,2011,5,168,0
13,180,2,1,0,17,20,2,6,34.69738611,-85.27485556,56,7,1,1,1,14,53,402,1989,5,165,0
13,182,1,1,0,18,0,2,7,33.66786944,-84.34011667,35,0,1,0,1,2,20,9,2014,6,260,0
13,182,1,2,0,18,0,2,7,33.66786944,-84.34011667,22,7,2,3,2,2,20,9,2014,6,260,0
13,182,2,1,0,18,0,2,7,33.66786944,-84.34011667,31,7,1,2,1,1,20,9,2015,5,200,0
13,182,2,2,0,18,0,2,7,33.66786944,-84.34011667,32,7,2,2,1,1,20,9,2015,5,200,0
13,183,1,1,1610,18,4,2,7,33.72368056,-84.25143611,23,7,1,2,1,2,35,47,2012,5,160,5
13,185,2,2,850,18,11,2,7,30.95973056,-84.18032222,9,0,2,0,2,34,7,482,2006,5,220,0
13,186,1,1,130,18,12,2,7,32.10711944,-82.51021389,67,7,1,1,1,34,20,481,2002,5,184,0
13,188,1,1,1280,18,21,2,7,32.46418889,-84.9291,62,0,1,0,1,34,7,482,2015,5,190,0
13,188,1,2,1280,18,21,2,7,32.46418889,-84.9291,57,0,2,0,2,34,7,482,2015,5,190,0
13,189,1,1,0,18,17,2,7,34.68118333,-85.167425,51,7,1,1,1,20,20,443,2000,5,220,0
13,189,1,3,0,18,17,2,7,34.68118333,-85.167425,5,7,2,1,1,20,20,443,2000,5,220,0
13,190,1,1,280,19,19,2,1,33.77546389,-84.46918889,45,0,1,0,1,34,23,481,1995,6,200,0
13,193,1,1,5490,19,10,2,1,31.44050556,-83.52796389,74,7,1,1,1,14,23,402,2012,5,200,0
13,195,2,1,0,23,9,2,5,33.38600556,-84.25977222,52,0,1,0,2,16,3,431,2004,5,145,0
13,197,1,1,0,24,13,2,6,32.30996944,-81.8855,33,99,1,99,2,4,20,2,2010,5,105,1
13,198,1,1,280,24,7,2,6,33.70440833,-84.34949722,21,0,1,0,2,5,20,29,2017,5,135,0
13,198,1,2,280,24,7,2,6,33.70440833,-84.34949722,27,7,2,2,2,5,20,29,2017,5,135,0
13,202,2,1,0,24,11,2,6,30.79528056,-83.24171944,22,0,1,0,2,4,22,22,2006,5,120,0
13,203,1,2,2960,24,7,2,6,31.60317222,-81.93254722,11,7,2,1,1,34,20,481,2000,5,125,0
13,204,1,1,0,25,22,2,7,33.73730833,-84.23427778,19,0,1,0,1,4,37,31,1999,5,115,0
13,206,1,1,2540,25,1,2,7,30.981925,-83.35043611,29,0,1,0,1,4,41,50,2007,6,198,0
13,207,2,1,5680,25,11,2,7,30.92346111,-83.29136389,30,0,1,0,1,34,12,481,2014,6,205,0
13,208,1,1,1280,25,13,2,7,32.40338056,-84.92433056,32,0,1,0,2,14,20,403,2005,9,999,0
13,208,1,5,1280,25,13,2,7,32.40338056,-84.92433056,2,0,2,0,1,14,20,403,2005,9,999,0
13,208,1,8,1280,25,13,2,7,32.40338056,-84.92433056,6,4,2,98,2,14,20,403,2005,9,999,0
13,208,1,9,1280,25,13,2,7,32.40338056,-84.92433056,12,4,2,98,1,14,20,403,2005,9,999,0
13,208,1,10,1280,25,13,2,7,32.40338056,-84.92433056,1,0,2,0,2,14,20,403,2005,9,999,0
13,209,1,1,0,26,23,2,1,33.76946389,-84.19381667,18,7,1,2,1,3,54,31,2000,5,225,0
13,210,1,1,90,26,14,2,1,31.56899444,-84.19582778,19,0,1,0,1,4,24,7,2007,6,200,0
13,212,1,1,0,27,13,2,2,31.80748611,-81.721875,49,7,1,1,1,34,23,472,2005,5,230,4
13,212,1,2,0,27,13,2,2,31.80748611,-81.721875,52,0,2,0,2,34,23,472,2005,5,230,4
13,215,1,1,0,28,19,2,3,33.74489444,-84.13611111,34,0,1,0,2,4,37,31,2016,5,125,0
13,216,1,1,0,28,17,2,3,34.77658611,-84.18553889,71,7,1,1,2,2,20,9,2017,5,155,0
13,218,1,1,0,28,22,2,3,32.86462222,-85.16800833,27,7,1,2,2,15,20,421,2003,5,158,0
13,218,1,2,0,28,22,2,3,32.86462222,-85.16800833,12,0,2,0,2,15,20,421,2003,5,158,0
13,218,1,3,0,28,22,2,3,32.86462222,-85.16800833,6,0,2,0,2,15,20,421,2003,5,158,0
13,219,1,1,3390,1,6,3,4,32.78514722,-83.66676944,74,0,1,0,1,34,12,481,1997,5,215,1
13,219,1,2,3390,1,6,3,4,32.78514722,-83.66676944,49,0,2,0,1,34,12,481,1997,5,215,1
13,221,1,1,0,1,6,3,4,33.89508056,-84.59059722,55,0,1,0,2,4,12,23,2012,5,223,0
13,221,2,1,0,1,6,3,4,33.89508056,-84.59059722,41,7,1,1,1,80,76,706,2006,6,275,0
13,222,2,1,2060,1,19,3,4,33.5112,-84.63175556,29,0,1,0,1,4,49,40,2017,5,170,0
13,222,2,3,2060,1,19,3,4,33.5112,-84.63175556,24,0,2,0,2,4,49,40,2017,5,170,0
13,222,3,1,2060,1,19,3,4,33.5112,-84.63175556,22,0,1,0,2,3,30,47,2010,5,165,0
13,222,4,1,2060,1,19,3,4,33.5112,-84.63175556,31,0,1,0,1,66,84,881,1999,5,183,0
13,222,7,1,2060,1,19,3,4,33.5112,-84.63175556,34,0,1,0,1,15,20,422,2017,6,188,1
13,225,2,2,0,2,6,3,5,33.83533611,-83.64446944,28,0,2,0,1,63,84,881,2006,5,163,0
13,228,1,1,0,3,4,3,6,34.03146389,-84.57565833,20,0,1,0,1,4,54,35,2003,5,151,0
13,228,1,2,0,3,4,3,6,34.03146389,-84.57565833,18,0,2,0,1,4,54,35,2003,5,151,0
13,228,1,3,0,3,4,3,6,34.03146389,-84.57565833,20,0,2,0,1,4,54,35,2003,5,151,0
13,228,1,4,0,3,4,3,6,34.03146389,-84.57565833,19,7,2,1,1,4,54,35,2003,5,151,0
13,230,1,1,0,3,20,3,6,31.57068889,-81.43605833,61,7,1,1,1,16,20,431,1993,5,220,0
13,231,2,1,0,3,11,3,6,32.06261111,-84.26073056,61,0,1,0,1,66,85,884,2014,5,270,0
13,232,1,1,0,4,22,3,7,32.37961111,-81.55565833,27,7,1,2,1,4,7,24,2016,5,230,0
13,233,2,1,0,4,18,3,7,30.81026944,-81.7785,23,7,1,2,2,4,49,43,2008,5,200,1
13,233,2,2,0,4,18,3,7,30.81026944,-81.7785,21,0,2,0,2,4,49,43,2008,5,200,1
13,233,2,3,0,4,18,3,7,30.81026944,-81.7785,22,7,2,2,2,4,49,43,2008,5,200,1
13,233,3,1,0,4,18,3,7,30.81026944,-81.7785,60,0,1,0,1,34,12,481,2016,5,170,0
13,234,1,1,0,4,20,3,7,33.97749722,-84.21713056,31,0,1,0,1,4,20,37,2011,6,215,1
13,235,1,1,1280,4,22,3,7,32.45783611,-84.97029167,24,0,1,0,2,4,20,20,1996,5,200,0
13,236,1,1,0,5,0,3,1,33.72232778,-84.21462222,24,7,1,2,1,2,37,31,2007,5,150,1
13,237,1,1,0,5,4,3,1,32.62306389,-84.18846111,50,99,1,99,2,4,54,35,2000,5,175,4
13,238,1,1,0,6,11,3,2,33.48239167,-82.182725,23,0,1,0,2,4,12,32,2016,5,105,0
13,238,1,2,0,6,11,3,2,33.48239167,-82.182725,17,0,2,0,2,4,12,32,2016,5,105,0
13,240,1,1,0,6,10,3,2,31.72626111,-83.9871,65,7,1,2,1,4,18,20,1995,5,218,0
13,240,2,2,0,6,10,3,2,31.72626111,-83.9871,32,0,2,0,2,34,20,481,2005,6,210,0
13,241,1,1,270,7,14,3,3,33.921825,-83.27603333,64,7,1,2,1,34,49,472,1998,5,155,0
13,242,1,1,0,7,11,3,3,33.45728611,-84.72933611,17,0,1,0,1,34,7,482,2009,6,175,0
13,242,2,3,0,7,11,3,3,33.45728611,-84.72933611,23,0,2,0,1,4,49,40,1998,5,215,0
13,243,1,1,0,7,15,3,3,31.94198333,-82.80945278,32,7,1,2,2,4,20,37,2007,5,239,1
13,245,1,1,0,8,18,3,4,33.85273611,-84.214175,51,99,1,99,2,14,12,401,2015,5,140,0
13,247,1,1,1280,8,16,3,4,32.436925,-84.94138056,59,7,1,2,1,34,20,481,2002,5,170,0
13,248,2,1,0,9,7,3,5,33.97430278,-84.47767778,30,7,1,1,2,4,41,51,2006,5,180,0
13,249,1,1,0,9,23,3,5,32.74137778,-85.01903889,52,7,1,2,2,4,19,3,2002,5,150,0
13,250,1,1,0,9,6,3,5,33.08396111,-84.34581389,21,0,1,0,1,34,12,481,2006,6,230,0
13,250,2,1,0,9,6,3,5,33.08396111,-84.34581389,36,0,1,0,1,15,54,421,2011,6,190,0
13,250,3,3,0,9,6,3,5,33.08396111,-84.34581389,56,7,2,1,1,15,20,423,2017,9,999,0
13,251,1,1,0,9,14,3,5,34.87493333,-85.00563889,85,0,1,0,1,34,7,482,1999,6,190,0
13,252,1,1,6040,10,19,3,6,34.15278611,-84.40519444,44,0,1,0,2,4,20,22,2005,5,230,0
13,252,3,1,6040,10,19,3,6,34.15278611,-84.40519444,44,0,1,0,2,6,20,24,2012,5,150,0
13,252,3,2,6040,10,19,3,6,34.15278611,-84.40519444,8,0,2,0,2,6,20,24,2012,5,150,0
13,252,3,3,6040,10,19,3,6,34.15278611,-84.40519444,7,0,2,0,2,6,20,24,2012,5,150,0
13,254,2,1,0,10,16,3,6,33.55213889,-83.36143889,44,7,1,18,2,4,37,31,2015,5,140,0
13,254,3,2,0,10,16,3,6,33.55213889,-83.36143889,19,0,2,0,1,4,12,37,2012,6,215,0
13,254,4,1,0,10,16,3,6,33.55213889,-83.36143889,24,0,1,0,1,34,12,481,2004,5,190,0
13,256,1,1,280,11,23,3,7,33.79168056,-84.39111944,28,0,1,0,1,5,37,39,2016,6,230,0
13,257,1,2,3100,11,1,3,7,33.94636944,-84.04389444,25,0,2,0,1,34,12,481,1995,5,165,7
13,258,1,1,0,11,15,3,7,34.43201944,-84.45221944,16,99,1,99,1,14,2,405,2004,6,175,0
13,258,1,2,0,11,15,3,7,34.43201944,-84.45221944,15,0,2,0,1,14,2,405,2004,6,175,0
13,259,1,2,0,11,18,3,7,33.31930833,-84.28933333,18,0,2,0,1,20,20,444,2008,4,100,0
13,260,1,1,0,11,9,3,7,31.49763889,-83.71178056,21,7,1,2,2,4,59,31,1997,5,120,1
13,260,1,2,0,11,9,3,7,31.49763889,-83.71178056,19,7,2,2,2,4,59,31,1997,5,120,1
13,260,2,1,0,11,9,3,7,31.49763889,-83.71178056,45,0,1,0,1,66,87,881,2015,6,210,0
13,261,1,1,0,12,23,3,1,33.54967222,-83.89558056,57,7,1,2,1,4,12,17,2002,5,162,2
13,262,2,1,0,13,7,3,2,34.29647222,-82.89989722,26,0,1,0,2,4,12,23,2014,5,125,3
13,262,2,3,0,13,7,3,2,34.29647222,-82.89989722,49,0,2,0,2,4,12,23,2014,5,125,3
13,263,1,1,0,13,16,3,2,33.56656111,-83.99267778,53,7,1,2,1,4,35,39,2005,5,175,0
13,263,2,1,0,13,16,3,2,33.56656111,-83.99267778,29,0,1,0,2,50,84,981,2007,5,170,1
13,263,2,2,0,13,16,3,2,33.56656111,-83.99267778,11,0,2,0,2,50,84,981,2007,5,170,1
13,263,2,3,0,13,16,3,2,33.56656111,-83.99267778,13,0,2,0,1,50,84,981,2007,5,170,1
13,265,1,1,630,14,18,3,3,33.54461944,-85.24426389,63,7,1,1,2,14,12,401,1997,5,200,0
13,265,2,1,630,14,18,3,3,33.54461944,-85.24426389,51,0,1,0,1,34,23,481,2000,5,180,0
13,267,1,1,5640,14,8,3,3,33.58508056,-84.53198056,30,0,1,0,1,4,20,2,2015,5,203,2
13,269,1,1,3120,14,5,3,3,31.64515556,-84.1747,69,0,1,0,1,34,49,481,1997,5,160,0
13,270,1,1,0,15,6,3,4,33.72032778,-84.58491111,40,0,1,0,1,66,84,881,2007,5,250,0
13,272,2,1,1320,15,7,3,4,33.64221111,-83.98784167,37,0,1,0,2,4,35,47,2005,5,136,0
13,272,3,1,1320,15,7,3,4,33.64221111,-83.98784167,30,0,1,0,1,34,7,482,2007,6,180,0
13,275,1,1,5860,16,21,3,5,33.07867222,-82.00685278,43,0,1,0,1,63,20,881,2002,5,151,0
13,276,1,1,0,16,6,3,5,33.86716389,-84.18371944,20,1,1,1,1,2,37,32,2006,5,140,1
13,278,1,1,0,16,16,3,5,31.47205,-83.63979444,72,7,1,1,1,4,37,32,2004,5,167,0
13,281,1,1,980,25,20,1,4,34.14679722,-84.83273611,56,0,1,0,1,4,12,17,2005,5,200,0
13,281,1,2,980,25,20,1,4,34.14679722,-84.83273611,19,7,2,1,2,4,12,17,2005,5,200,0
13,284,1,1,1760,18,13,3,7,31.50671389,-82.76424167,32,0,1,0,1,34,23,481,2017,5,175,0
13,284,2,1,1760,18,13,3,7,31.50671389,-82.76424167,43,0,1,0,1,14,37,402,2002,5,215,6
13,284,2,2,1760,18,13,3,7,31.50671389,-82.76424167,44,99,2,99,1,14,37,402,2002,5,215,6
13,284,2,3,1760,18,13,3,7,31.50671389,-82.76424167,50,0,2,0,1,14,37,402,2002,5,215,6
13,285,1,1,0,18,10,3,7,33.54841111,-82.21281389,33,0,1,0,2,5,49,46,2016,5,100,0
13,286,1,1,1750,18,5,3,7,33.90496944,-84.27169722,47,0,1,0,1,5,41,55,2014,5,200,0
13,287,1,1,0,18,20,3,7,32.33244167,-81.21219167,31,0,1,0,1,3,49,50,2008,6,210,0
13,287,2,2,0,18,20,3,7,32.33244167,-81.21219167,28,7,2,1,2,20,20,444,2005,6,180,0
13,287,2,3,0,18,20,3,7,32.33244167,-81.21219167,1,0,2,0,1,20,20,444,2005,6,180,0
13,288,1,1,2850,18,20,3,7,34.17665,-83.28971111,87,7,1,1,1,34,12,481,2000,5,240,0
13,289,2,1,0,18,9,3,7,33.45896944,-84.38881667,59,0,1,0,2,4,55,35,2007,5,275,0
13,289,3,2,0,18,9,3,7,33.45896944,-84.38881667,17,0,2,0,2,4,34,34,2005,4,999,0
13,290,1,1,3990,18,23,3,7,33.93219167,-84.22230833,30,0,1,0,1,5,49,46,2007,5,236,0
13,291,1,1,980,19,21,3,1,34.21748889,-84.86267222,17,0,1,0,2,4,35,47,2006,5,154,0
13,291,1,3,980,19,21,3,1,34.21748889,-84.86267222,20,0,2,0,1,4,35,47,2006,5,154,0
13,291,1,4,980,19,21,3,1,34.21748889,-84.86267222,20,7,2,2,1,4,35,47,2006,5,154,0
13,291,2,2,980,19,21,3,1,34.21748889,-84.86267222,60,0,2,0,2,14,49,401,2016,5,180,0
13,292,1,1,1590,19,19,3,1,34.44584444,-84.16601944,51,7,1,1,1,2,55,41,2016,6,185,2
13,294,1,1,280,20,19,3,2,33.747375,-84.32529444,25,0,1,0,2,4,49,43,1999,5,190,1
13,295,1,1,0,20,18,3,2,33.412775,-84.15540278,22,0,1,0,1,66,82,881,2006,6,145,5
13,298,1,1,2630,21,8,3,3,31.90532778,-82.56445,24,7,1,1,2,14,12,401,2000,5,158,0
13,300,1,1,1770,22,21,3,4,33.76553611,-84.690725,21,0,1,0,2,4,35,47,2008,4,115,0
13,301,1,1,280,22,13,3,4,99.9999,-999.9999,15,0,1,0,2,14,20,401,2002,9,999,0
13,301,1,2,280,22,13,3,4,99.9999,-999.9999,15,0,2,0,2,14,20,401,2002,9,999,0
13,301,1,4,280,22,13,3,4,99.9999,-999.9999,17,0,2,0,1,14,20,401,2002,9,999,0
13,301,2,2,280,22,13,3,4,99.9999,-999.9999,16,0,2,0,1,4,37,31,1996,9,999,0
13,302,2,1,2060,22,17,3,4,99.9999,-999.9999,71,7,1,2,2,4,6,18,2014,5,131,0
13,303,2,1,5300,23,14,3,5,99.9999,-999.9999,53,0,1,0,2,40,49,472,2001,5,152,0
13,304,1,1,880,23,11,3,5,31.16355833,-84.19123889,29,7,1,2,1,14,2,404,2000,6,230,0
13,306,1,1,0,24,17,3,6,33.47526944,-82.31563333,56,0,1,0,1,66,82,881,2007,9,999,0
13,307,1,1,0,24,13,3,6,33.64578889,-84.72324167,33,99,1,99,1,1,12,3,2003,5,160,0
13,309,1,2,1810,24,0,3,6,33.96006944,-84.13290278,31,7,2,2,1,14,20,403,2004,6,180,4
13,310,1,1,5532,24,18,3,6,34.50859444,-83.26896667,54,7,1,1,1,80,72,706,2004,5,165,0
13,311,1,1,0,25,18,3,7,33.959425,-83.66394167,52,7,1,2,2,1,52,37,2003,5,211,0
13,311,1,2,0,25,18,3,7,33.959425,-83.66394167,41,0,2,0,1,1,52,37,2003,5,211,0
13,311,1,3,0,25,18,3,7,33.959425,-83.66394167,30,0,2,0,1,1,52,37,2003,5,211,0
13,311,2,1,0,25,18,3,7,33.959425,-83.66394167,45,0,1,0,1,15,20,421,2002,5,140,0
13,312,1,1,5860,25,3,3,7,33.06279167,-81.96509444,21,7,1,2,1,4,20,2,2011,5,160,0
13,312,1,2,5860,25,3,3,7,33.06279167,-81.96509444,22,0,2,0,1,4,20,2,2011,5,160,0
13,313,1,1,0,25,20,3,7,33.48994167,-84.389325,70,0,1,0,1,16,20,431,2000,5,135,0
13,314,1,1,2285,25,7,3,7,34.28741944,-83.70981389,25,0,1,0,2,4,7,24,2010,5,180,5
13,315,1,1,9997,25,11,3,7,33.40804722,-83.78459722,28,7,1,1,1,34,7,481,1986,5,220,0
13,317,1,1,1510,25,16,3,7,34.80026111,-84.94475,20,7,1,2,1,2,12,3,2016,6,150,1
13,317,3,1,1510,25,16,3,7,34.80026111,-84.94475,19,0,1,0,1,14,2,405,2002,5,160,0
13,319,1,1,0,26,4,3,1,33.402225,-84.15208889,25,7,1,2,1,4,7,24,2009,6,250,2
13,321,1,1,0,26,12,3,1,33.49901389,-82.80445278,79,7,1,1,1,4,7,41,1997,5,999,0
13,324,1,1,5640,28,21,3,3,33.55935833,-84.51392778,25,0,1,0,1,4,6,18,2011,6,200,4
13,326,1,1,0,29,8,3,4,32.36040833,-81.68380833,27,7,1,1,1,80,77,706,2016,6,215,0
13,326,2,1,0,29,8,3,4,32.36040833,-81.68380833,44,0,1,0,2,14,34,402,2004,5,140,0
13,327,1,1,5170,29,18,3,4,32.44517778,-81.79348889,33,7,1,2,1,83,76,705,2014,6,187,0
13,328,1,1,0,29,17,3,4,33.59234722,-84.38666944,23,7,1,1,1,4,7,20,2005,5,165,1
13,334,1,1,0,31,19,3,6,33.01983889,-81.87097222,60,7,1,1,1,34,12,481,2005,6,210,0
13,335,1,1,5860,31,12,3,6,33.08181111,-82.0105,54,7,1,2,2,14,7,402,2001,5,235,1
13,336,1,1,0,31,8,3,6,32.75717222,-82.22931389,66,7,1,1,2,4,30,40,2008,5,120,0
13,337,2,2,4278,31,6,3,6,33.37585278,-84.57863056,31,5,2,1,2,4,35,43,2008,5,250,0
13,339,1,1,1780,31,9,3,6,32.56402778,-82.91820556,82,7,1,1,2,6,35,51,2014,5,207,0
13,339,2,1,1780,31,9,3,6,32.56402778,-82.91820556,38,0,1,0,1,63,23,881,2002,6,280,0
13,339,2,2,1780,31,9,3,6,32.56402778,-82.91820556,57,0,2,0,1,63,23,881,2002,6,280,0
13,341,1,1,980,15,21,2,4,34.20744722,-84.79747778,999,0,1,0,9,99,99,999,9999,9,999,99
13,342,1,1,0,19,17,2,1,34.68604722,-83.90546111,57,7,1,1,1,80,72,706,2006,5,270,0
13,343,1,1,0,24,15,2,6,33.12003611,-84.60989167,23,7,1,2,1,4,37,32,2004,5,225,1
13,344,1,1,920,1,4,4,7,34.24590278,-84.48183333,20,0,1,0,1,14,2,404,2000,5,230,0
13,344,1,2,920,1,4,4,7,34.24590278,-84.48183333,18,0,2,0,1,14,2,404,2000,5,230,0
13,344,1,3,920,1,4,4,7,34.24590278,-84.48183333,17,7,2,1,1,14,2,404,2000,5,230,0
13,347,1,1,0,1,6,4,7,32.19600556,-82.03901944,29,7,1,1,1,14,12,401,1999,5,180,0
13,348,1,1,0,1,7,4,7,32.22460833,-82.29854722,55,7,1,1,1,34,12,481,2001,5,195,0
13,351,1,1,4300,2,6,4,1,32.13958611,-81.62140278,34,7,1,1,1,15,12,422,1999,6,210,1
13,352,1,1,2210,2,2,4,1,34.96350278,-85.25408333,25,0,1,0,2,20,20,443,2003,9,999,99
13,352,1,2,2210,2,2,4,1,34.96350278,-85.25408333,44,7,2,2,1,20,20,443,2003,9,999,99
13,353,2,1,0,2,21,4,1,34.53514722,-84.73090833,22,0,1,0,2,15,12,422,1998,5,180,0
13,353,2,2,0,2,21,4,1,34.53514722,-84.73090833,22,0,2,0,1,15,12,422,1998,5,180,0
13,353,2,3,0,2,21,4,1,34.53514722,-84.73090833,4,0,2,0,2,15,12,422,1998,5,180,0
13,354,2,2,0,2,13,4,1,32.989075,-83.84081667,47,0,2,0,2,4,42,42,2010,5,137,0
13,354,4,2,0,2,13,4,1,32.989075,-83.84081667,75,0,2,0,2,20,6,441,2006,6,195,0
13,355,1,1,0,2,18,4,1,33.54773889,-83.9541,31,7,1,1,1,34,20,481,2000,5,185,2
13,357,1,1,0,3,13,4,2,34.49174167,-83.10805833,57,99,1,99,2,4,20,37,1999,5,100,9
13,359,2,1,280,3,3,4,2,33.74351389,-84.37578333,26,0,1,0,1,4,18,7,1993,6,175,3
13,359,3,1,280,3,3,4,2,33.74351389,-84.37578333,45,0,1,0,1,34,20,481,2015,5,169,0
13,360,1,1,0,4,8,4,3,33.9741,-84.6172,61,0,1,0,2,14,49,402,2011,5,135,0
13,361,1,2,0,4,1,4,3,33.57823889,-83.97421667,44,0,2,0,1,34,7,482,2001,6,240,0
13,361,1,3,0,4,1,4,3,33.57823889,-83.97421667,56,0,2,0,1,34,7,482,2001,6,240,0
13,362,2,1,2960,4,2,4,3,31.61421944,-81.8774,27,0,1,0,2,34,20,471,2000,5,105,2
13,363,1,1,4670,5,0,4,4,32.26840556,-81.22438333,51,7,1,1,1,5,37,39,2013,6,220,0
13,364,1,1,0,5,19,4,4,32.942925,-83.53693056,52,7,1,1,1,34,12,481,1992,5,190,0
13,365,1,1,4730,5,19,4,4,34.01083889,-85.04421944,19,7,1,1,1,2,12,3,1996,5,166,0
13,367,1,1,0,7,3,4,6,33.72193333,-84.94430556,31,0,1,0,1,2,37,31,2009,5,180,1
13,369,1,1,4910,7,0,4,6,32.03833056,-81.06569444,48,0,1,0,1,34,20,481,2005,5,180,0
13,370,1,1,0,3,19,4,2,30.79869722,-82.63788611,29,7,1,1,2,6,63,37,2015,5,165,0
13,371,1,1,0,7,10,4,6,34.195975,-85.27296944,42,0,1,0,1,66,87,881,2014,6,295,0
13,371,2,1,0,7,10,4,6,34.195975,-85.27296944,82,7,1,1,1,20,20,443,2005,5,190,0
13,374,1,1,1930,8,15,4,7,33.32553889,-83.3879,82,0,1,0,1,14,59,403,2013,5,175,0
13,374,2,2,1930,8,15,4,7,33.32553889,-83.3879,12,0,2,0,1,6,12,13,1995,5,230,0
13,375,1,5,0,9,7,4,1,33.45404444,-85.12445278,53,0,2,0,1,14,63,402,2005,5,240,0
13,376,1,1,0,9,17,4,1,34.16240833,-84.21108056,49,7,1,1,1,80,73,706,2011,5,210,0
13,377,1,3,0,9,12,4,1,30.80818889,-83.94033889,9,0,2,0,1,95,98,998,2003,9,999,0
13,379,1,1,0,10,20,4,2,33.853975,-84.58858333,69,0,1,0,1,14,12,401,2013,6,190,0
13,380,2,1,1500,10,14,4,2,33.91511389,-84.84534167,59,0,1,0,1,34,12,481,2000,5,220,0
13,381,1,1,0,11,13,4,3,34.11944722,-83.34084722,67,7,1,1,2,14,12,402,2017,4,140,0
13,382,1,1,0,12,10,4,4,31.5273,-82.20055833,30,7,1,1,2,2,20,9,2010,5,140,0
13,383,1,1,0,12,7,4,4,31.22039722,-83.68415833,44,3,1,1,2,4,49,40,2004,5,999,0
13,383,2,1,0,12,7,4,4,31.22039722,-83.68415833,34,0,1,0,2,14,12,401,2015,4,120,0
13,384,1,1,0,12,16,4,4,32.04106667,-84.38414444,33,7,1,2,1,4,6,18,2016,6,240,0
13,385,1,1,0,13,7,4,5,34.35735833,-85.36793056,45,7,1,1,1,2,12,3,1993,5,185,0
13,385,2,1,0,13,7,4,5,34.35735833,-85.36793056,40,0,1,0,1,34,35,471,1994,6,240,1
13,386,1,1,1770,13,18,4,5,33.76183611,-84.77390833,19,7,1,1,1,34,20,481,1994,5,135,0
13,387,1,1,0,13,20,4,5,32.15188333,-81.81147778,20,7,1,1,1,90,37,739,2006,5,130,9
